02/01/2011;9;299;1.4;7.2;99;936;29;0
02/01/2011;10;301;1;7.1;99;936;29;0
02/01/2011;11;315;1.1;7.1;99;936;29;0
02/01/2011;12;353;1.6;7.1;99;936;29;0
02/01/2011;13;352;1.7;7.3;99;936;29;0
02/01/2011;14;317;1.6;7.4;99;936;29;0
02/01/2011;15;332;1.6;7.4;99;936;29;0
02/01/2011;16;331;1.3;7.5;99;936;29;0
02/01/2011;17;314;1.6;7.5;99;936;29;0
02/01/2011;18;320;1.6;7.6;99;936;29;0
02/01/2011;19;322;1.7;7.6;99;936;29;0
02/01/2011;20;320;1.9;7.6;99;936;29;0
02/01/2011;21;318;2;7.6;99;936;29;0
02/01/2011;22;337;1.7;7.5;99;936;29;0
02/01/2011;23;317;2;7.4;99;936;29;0
02/01/2011;24;324;2;7.4;99;936;29;0
02/01/2011;25;323;1.5;7.4;99;936;29;0
02/01/2011;26;325;1.9;7.3;99;936;29;0
02/01/2011;27;308;1.7;7.2;99;936;29;0
02/01/2011;28;328;1.8;7.2;99;936;29;0
02/01/2011;29;334;2.1;7.3;99;936;29;0
02/01/2011;30;344;2.4;7.3;99;936;29;0
02/01/2011;31;348;2.2;7.3;99;936;29;0
02/01/2011;32;344;2;7.2;99;936;29;0
02/01/2011;33;339;2.1;7.2;99;936;29;0
02/01/2011;34;334;1.9;7.2;99;936;29;0
02/01/2011;35;315;2;7.1;99;936;35;0
02/01/2011;36;318;2.1;7.1;99;936;46;0
02/01/2011;37;314;2.1;7.2;99;936;56;0
02/01/2011;38;315;1.9;7.2;99;936;64;0
02/01/2011;39;325;1.8;7.3;99;936;86;0
02/01/2011;40;325;2;7.5;99;936;117;0
02/01/2011;41;321;1.8;7.7;99;936;147;0
02/01/2011;42;320;2;7.9;99;937;169;0
02/01/2011;43;327;2;8.2;99;937;193;0
02/01/2011;44;327;1.9;8.5;99;937;228;0
02/01/2011;45;322;2;8.8;99;937;304;0
02/01/2011;46;337;2.2;9;99;937;250;4.2
02/01/2011;47;355;2;9.3;99;937;253;2.8
02/01/2011;48;312;2;9.7;98.8;937;279;0
02/01/2011;49;8;2.2;10;92.1;937;346;0
02/01/2011;50;353;1.8;10.6;83.8;937;329;11.9
02/01/2011;51;326;2;10.8;74.8;936;368;26.95
02/01/2011;52;8;2.2;10.8;66.5;936;370;18.55
02/01/2011;53;17;1.9;11.7;63.2;936;476;2.8
02/01/2011;54;350;2;11.6;61.4;936;497;1.4
02/01/2011;55;360;2.5;12;59;936;442;0
02/01/2011;56;325;2.3;11.6;60.3;935;364;0
02/01/2011;57;356;2.5;12.1;59.5;935;554;0.7
02/01/2011;58;329;2.4;11.8;59.5;935;184;12.6
02/01/2011;59;338;2.3;11.2;61.2;935;114;0
02/01/2011;60;329;2.7;11.1;60.8;935;110;0
02/01/2011;61;311;2.7;11.1;63.4;935;178;0
02/01/2011;62;316;2.8;11;64.2;935;153;0
02/01/2011;63;313;2.8;10.7;66.3;935;89;0
02/01/2011;64;313;2.5;10.4;68.9;935;79;3.5
02/01/2011;65;319;2.2;10.3;70.9;935;88;0
02/01/2011;66;316;2.7;10.1;72.9;935;99;0
02/01/2011;67;318;2.6;10.2;74;935;132;0
02/01/2011;68;316;2.4;10.3;73.3;935;91;0
02/01/2011;69;323;1.9;9.8;76.4;935;53;0
02/01/2011;70;318;1.5;9.8;79;936;75;0
02/01/2011;71;320;1.5;9.8;80.7;936;60;0
02/01/2011;72;332;1.8;9.4;84.2;936;33;0
02/01/2011;73;336;1.7;9;89.6;936;29;0
02/01/2011;74;332;1.7;8.4;89.3;936;29;0
02/01/2011;75;323;1.5;8.1;89.3;936;29;0
02/01/2011;76;329;1.5;7.8;92;936;29;0
02/01/2011;77;322;1.6;7.6;96.7;936;29;0
02/01/2011;78;353;1.5;7.4;99;936;29;0
02/01/2011;79;326;1.4;7.3;99;936;29;0
02/01/2011;80;335;1.3;7.1;99;936;29;0
02/01/2011;81;333;1.1;7;98.9;936;29;0
02/01/2011;82;323;1.4;7.1;96.9;936;29;0
02/01/2011;83;322;1.4;7.1;95.7;936;29;0
02/01/2011;84;315;1.4;7.1;97.6;936;29;0
02/01/2011;85;318;1.4;7;99;936;29;0
02/01/2011;86;305;1.2;6.8;99;936;29;0
02/01/2011;87;312;0.9;6.6;99;937;29;0
02/01/2011;88;316;1.4;6.6;99;937;29;0
02/01/2011;89;325;1.3;6.6;99;937;29;0
02/01/2011;90;323;1.3;6.3;99;937;29;0
02/01/2011;91;334;1.5;5.9;99;937;29;0
02/01/2011;92;330;1.3;5.7;99;937;29;0
02/01/2011;93;320;1.1;5.6;99;937;29;0
02/01/2011;94;318;1.1;5.6;99;937;29;0
02/01/2011;95;333;0.9;5.6;99;937;29;0
02/01/2011;96;328;1.5;5.5;99;937;29;0
03/01/2011;1;318;1.3;5.3;99;937;29;0
03/01/2011;2;328;1.7;5.3;99;937;29;0
03/01/2011;3;333;1.5;5.2;99;937;29;0
03/01/2011;4;314;1.6;4.9;99;937;29;0
03/01/2011;5;319;1.3;4.5;99;937;29;0
03/01/2011;6;318;1.3;4.4;99;937;29;0
03/01/2011;7;309;1.2;4.4;99;937;29;0
03/01/2011;8;319;1.6;4.2;99;936;29;0
03/01/2011;9;320;1.9;4.3;99;936;29;0
03/01/2011;10;314;1.8;4.3;99;936;29;0
03/01/2011;11;324;1.7;4.2;99;936;29;0
03/01/2011;12;320;1.7;4;99;936;29;0
03/01/2011;13;314;1.8;4;99;936;29;0
03/01/2011;14;318;1.8;3.9;99;937;29;0
03/01/2011;15;311;1.3;3.6;99;937;29;0
03/01/2011;16;321;1.7;3.4;99;937;29;0
03/01/2011;17;313;1.4;3.1;99;937;29;0
03/01/2011;18;311;1.3;2.7;99;937;29;0
03/01/2011;19;313;1.3;2.5;99;937;29;0
03/01/2011;20;306;0.7;2.2;99;937;29;0
03/01/2011;21;295;0.6;2;99;937;29;0
03/01/2011;22;242;0.3;1.8;99;937;29;0
03/01/2011;23;256;0.2;1.3;99;937;29;0
03/01/2011;24;285;0.4;1.3;99;937;29;0
03/01/2011;25;273;0.3;1.5;99;937;29;0
03/01/2011;26;257;0.2;0.9;99;937;29;0
03/01/2011;27;279;0.5;0.9;99;937;29;0
03/01/2011;28;287;0.3;0.6;99;937;29;0
03/01/2011;29;279;0.2;0.4;99;937;29;0
03/01/2011;30;249;0.2;0.3;99;937;29;0
03/01/2011;31;183;0.1;0.2;99;937;29;0
03/01/2011;32;209;0.1;0;99;937;29;0
03/01/2011;33;237;0.2;-0.3;99;937;29;0
03/01/2011;34;278;0.2;-0.2;99;937;30;0
03/01/2011;35;279;0.6;-0.1;99;937;38;0
03/01/2011;36;281;0.2;0.2;99;937;58;0
03/01/2011;37;290;0.6;0.6;99;938;93;0
03/01/2011;38;285;0.6;1.6;99;938;156;0
03/01/2011;39;289;0.9;2.6;99;938;200;0
03/01/2011;40;278;0.8;3.3;99;938;240;0
03/01/2011;41;276;0.3;4.6;98.9;938;277;0
03/01/2011;42;273;0.2;5.7;92.9;938;316;0
03/01/2011;43;274;0.8;5.8;85.2;938;354;0
03/01/2011;44;337;0.7;6.9;81.1;938;404;0
03/01/2011;45;292;1.2;7;78;939;423;0
03/01/2011;46;294;0.9;7.6;72.2;939;452;0
03/01/2011;47;327;1.1;8.2;61.3;938;481;0
03/01/2011;48;291;1.1;8.7;59.1;938;508;0
03/01/2011;49;329;1.3;9.4;56.1;938;527;0
03/01/2011;50;312;1.6;9.3;54.9;938;540;0
03/01/2011;51;311;1.4;10.1;52.9;938;549;1.4
03/01/2011;52;327;1.9;9.9;54.6;938;559;0.7
03/01/2011;53;312;1.4;10.6;55;937;553;0
03/01/2011;54;330;1.5;10.8;55.3;937;555;0
03/01/2011;55;332;1.5;11.1;54.5;937;558;0
03/01/2011;56;346;1.5;11.3;54.8;937;548;0
03/01/2011;57;353;1.6;11.6;54.7;937;556;5.95
03/01/2011;58;334;2.2;11.5;52.8;937;530;0
03/01/2011;59;329;2.3;11.5;52.1;937;485;0
03/01/2011;60;64;1.8;11.6;53.7;937;342;0
03/01/2011;61;332;2.1;11.4;53;937;417;0
03/01/2011;62;316;2.4;11.6;51.9;937;410;12.95
03/01/2011;63;334;2.3;11.6;50.8;937;409;0
03/01/2011;64;340;2.7;11.2;52.3;937;376;0
03/01/2011;65;308;3.3;10.6;54.6;937;272;0.7
03/01/2011;66;45;2.8;10.4;57.6;937;255;0
03/01/2011;67;36;3;10.2;58.8;937;239;0
03/01/2011;68;14;2.5;10;59.6;937;188;0
03/01/2011;69;334;2.5;9.7;60.9;937;142;0
03/01/2011;70;357;2;8.9;63.9;937;62;0
03/01/2011;71;24;1.9;8.3;66.5;937;41;0
03/01/2011;72;3;2.1;7.9;66.9;937;33;0
03/01/2011;73;14;2.1;7.7;68.4;937;29;0
03/01/2011;74;6;2;7.5;68.9;937;29;0
03/01/2011;75;14;1.8;7.3;69.5;937;29;0
03/01/2011;76;19;1.6;7.1;70.7;937;29;0
03/01/2011;77;328;1.4;6.9;72.5;937;29;0
03/01/2011;78;293;0.8;6.5;75.8;938;29;0
03/01/2011;79;243;0.6;5.7;81.8;938;30;0
03/01/2011;80;232;0.5;5.2;90.7;938;29;0
03/01/2011;81;217;0.3;4.9;94.2;938;29;0
03/01/2011;82;222;0.6;4.7;96.7;938;29;0
03/01/2011;83;221;0.6;4.3;98.7;938;29;0
03/01/2011;84;236;0.4;3.7;99;938;29;0
03/01/2011;85;214;0.3;3.6;99;938;29;0
03/01/2011;86;246;0.2;3.7;99;938;29;0
03/01/2011;87;206;0.1;3.8;99;938;29;0
03/01/2011;88;251;0.1;3.7;99;938;29;0
03/01/2011;89;244;0.1;3.6;99;938;29;0
03/01/2011;90;298;0.1;3.7;99;939;29;0
03/01/2011;91;320;0.3;4;99;939;29;0
03/01/2011;92;289;0.2;3.8;99;939;29;0
03/01/2011;93;286;0.6;3.6;99;939;29;0
03/01/2011;94;274;0.2;3.2;99;939;29;0
03/01/2011;95;244;0.1;3.1;99;939;29;0
03/01/2011;96;235;0.1;3;99;939;29;0
04/01/2011;1;194;0.1;3.2;99;938;29;0
04/01/2011;2;218;0.1;3.2;99;938;29;0
04/01/2011;3;222;0.1;3.2;99;938;29;0
04/01/2011;4;143;0.1;3.4;99;938;29;0
04/01/2011;5;265;0.1;4;99;938;29;0
04/01/2011;6;270;0.1;4.1;99;938;29;0
04/01/2011;7;299;0.7;4.4;99;938;30;0
04/01/2011;8;318;1.3;5;99;938;30;0
04/01/2011;9;314;0.7;5;99;938;29;0
04/01/2011;10;312;0.9;4.9;99;937;30;0
04/01/2011;11;303;0.8;4.7;99;937;30;0
04/01/2011;12;319;0.4;4.6;99;937;29;0
04/01/2011;13;268;0.6;4.5;99;938;30;0
04/01/2011;14;245;0.2;4;99;938;29;0
04/01/2011;15;331;1.1;4.4;99;938;30;0
04/01/2011;16;322;0.5;4.9;99;937;30;0
04/01/2011;17;274;0.5;4.7;99;937;30;0
04/01/2011;18;227;0.2;4;99;937;30;0
04/01/2011;19;209;0.2;3.9;99;937;30;0
04/01/2011;20;222;0.3;3.7;99;937;29;0
04/01/2011;21;264;0.1;3.3;99;937;30;0
04/01/2011;22;76;0.1;3;99;937;29;0
04/01/2011;23;179;0.1;3;99;937;30;0
04/01/2011;24;192;0.2;2.8;99;937;29;0
04/01/2011;25;147;0.1;2.6;99;937;29;0
04/01/2011;26;111;0.1;2.4;99;937;30;0
04/01/2011;27;196;0.1;2.4;99;937;30;0
04/01/2011;28;221;0.1;2.2;99;937;29;0
04/01/2011;29;278;0.1;2.1;99;937;29;0
04/01/2011;30;347;0.1;2.1;99;937;29;0
04/01/2011;31;238;0.1;2.2;99;937;30;0
04/01/2011;32;215;0.2;2.1;99;937;29;0
04/01/2011;33;201;0.3;2.2;99;937;29;0
04/01/2011;34;218;0.1;1.9;99;937;29;0
04/01/2011;35;254;0.1;1.9;99;937;31;0
04/01/2011;36;253;0.2;2.2;99;937;37;0
04/01/2011;37;278;0.2;2.7;99;937;57;0
04/01/2011;38;247;0.2;2.9;99;937;94;0
04/01/2011;39;191;0.2;3.1;99;937;142;0
04/01/2011;40;204;0.2;3.8;99;938;200;0
04/01/2011;41;215;0.7;4.4;99;938;234;0
04/01/2011;42;234;0.5;4.8;99;938;279;0
04/01/2011;43;280;0.5;5.5;99;938;319;0
04/01/2011;44;20;1.3;6.1;99;938;227;0
04/01/2011;45;12;1.7;6.2;99;938;234;0
04/01/2011;46;7;2.2;6;99;938;201;0
04/01/2011;47;82;2.2;6;99;938;169;0
04/01/2011;48;349;2.4;5.8;99;938;157;0
04/01/2011;49;3;2.9;5.7;99;938;182;0
04/01/2011;50;20;2.2;6;99;938;210;0
04/01/2011;51;20;2.3;6.3;99;937;238;0
04/01/2011;52;35;2.3;6.5;99;937;200;0
04/01/2011;53;41;2.4;6.7;99;937;229;0
04/01/2011;54;26;2.2;7.1;99;937;240;0
04/01/2011;55;14;2.1;7.4;99;937;234;0
04/01/2011;56;25;1.8;8.2;98.4;936;361;0
04/01/2011;57;28;2.1;8.8;94;936;361;0
04/01/2011;58;27;2;9.5;88.9;936;439;0
04/01/2011;59;23;2.3;10.4;82.4;936;494;12.25
04/01/2011;60;26;2.9;10.5;81.3;936;483;0
04/01/2011;61;356;2.3;10.9;78.7;936;453;0
04/01/2011;62;23;2.8;10.7;71.3;935;409;15.05
04/01/2011;63;33;2.5;10.5;68;935;345;0
04/01/2011;64;23;2.7;9.8;69.1;935;212;0
04/01/2011;65;3;3;9.2;71.6;936;183;0
04/01/2011;66;30;3.4;8.8;74.1;936;158;0
04/01/2011;67;321;2.9;8.2;80.8;936;115;0
04/01/2011;68;36;2.8;7.8;90.8;936;110;0
04/01/2011;69;4;2.7;7.9;93.3;936;169;0
04/01/2011;70;35;2.8;7.8;93.4;936;92;0
04/01/2011;71;17;2.7;7.6;96;936;58;0
04/01/2011;72;92;2.2;7.5;96;936;39;0
04/01/2011;73;13;1.7;7.4;97.7;936;30;0
04/01/2011;74;34;1.7;7.4;98.6;936;30;0
04/01/2011;75;31;1.5;7.4;99;936;29;0
04/01/2011;76;27;1.7;7.3;98.7;936;29;0
04/01/2011;77;13;1.4;7.1;99;936;30;0
04/01/2011;78;358;1;7;99;936;29;0
04/01/2011;79;26;1.5;6.9;99;936;29;0
04/01/2011;80;35;1.4;6.7;99;936;29;0
04/01/2011;81;59;0.3;6.5;99;936;29;0
